lat,lng,pop
103.46,36.3,4
103.13,36.01,4
86.93,23.93,4
87.39,23.93,4
86.68,23.58,4
86.72,24.3,4
87.18,24.29,4
128.87,35.51,4
129.33,35.49,4
128.58,35.24,4
129.16,35.78,4
128.42,35.53,4
-46.79,-24.08,4
-47.08,-23.76,4
-46.34,-24.02,4
7.1,6.99,4
7.48,6.87,4
6.83,6.75,4
7.21,6.63,4
6.99,7.36,4
7.37,7.24,4
6.72,7.12,4
117.81,40.09,4
118.17,39.96,4
117.45,39.86,4
117.82,39.73,4
117.8,40.44,4
118.17,40.32,4
117.44,40.22,4
-79.32,43.36,4
-79.15,42.97,4
-79.9,43.45,4
-79.72,43.06,4
-78.92,43.66,4
-78.75,43.27,4
-79.5,43.75,4
-96.76,33.36,4
-96.49,33.0,4
-97.27,33.35,4
-97.0,32.99,4
-96.53,33.74,4
-96.25,33.37,4
-97.04,33.73,4
104.92,-3.3,4
104.5,-3.28,4
105.17,-2.95,4
105.1,-3.68,4
104.67,-3.65,4
105.34,-3.33,4
-79.48,-8.0,4
-79.22,-8.36,4
-79.93,-8.04,4
-79.67,-8.4,4
-79.29,-7.6,4
-79.03,-7.96,4
-79.74,-7.63,4
-74.4,10.7,4
-75.05,11.01,4
-74.81,10.68,4
-74.47,11.37,4
-74.23,11.04,4
-74.88,11.35,4
-1.75,6.92,4
-2.1,7.03,4
-1.97,6.69,4
-1.52,7.16,4
-1.39,6.81,4
-1.87,7.27,4
18.05,-33.65,4
18.89,-33.63,4
18.45,-33.45,4
18.54,-34.22,4
18.1,-34.04,4
18.94,-34.02,4
72.07,34.92,4
72.6,34.98,4
71.87,34.52,4
72.4,34.58,4
71.74,35.26,4
72.28,35.32,4
71.54,34.86,4
9.39,47.35,4
9.97,47.28,4
8.98,47.05,4
9.55,46.98,4
9.24,47.72,4
9.82,47.65,4
8.82,47.42,4
138.49,-34.47,4
137.99,-34.36,4
138.84,-34.16,4
138.35,-34.05,4
138.63,-34.89,4
138.12,-34.78,4
138.99,-34.58,4
126.66,43.83,4
127.04,43.6,4
126.16,43.74,4
126.55,43.52,4
126.77,44.14,4
127.16,43.91,4
126.27,44.05,4
111.67,35.87,4
111.21,35.96,4
111.95,36.12,4
111.49,36.21,4
111.85,35.53,4
111.39,35.62,4
112.13,35.79,4
-8.69,41.26,4
-8.14,41.22,4
-9.01,40.91,4
-8.46,40.87,4
-8.93,41.65,4
-8.38,41.61,4
-9.25,41.3,4
117.87,34.52,4
118.29,34.42,4
117.6,34.28,4
118.03,34.18,4
117.71,34.86,4
118.14,34.76,4
117.44,34.63,4
-1.44,53.59,4
-1.21,53.21,4
-2.07,53.69,4
-1.84,53.31,4
-1.03,53.86,4
-0.81,53.49,4
-1.67,53.96,4
105.83,30.05,4
105.36,30.11,4
106.11,30.35,4
105.64,30.41,4
106.02,29.69,4
105.55,29.75,4
106.3,29.99,4
36.32,32.15,4
36.75,32.38,4
36.35,31.72,4
36.77,31.95,4
35.88,32.36,4
36.3,32.59,4
108.9,22.94,4
108.45,23.01,4
109.17,23.26,4
108.72,23.33,4
109.08,22.55,4
108.63,22.62,4
109.35,22.87,4
70.76,33.27,4
71.28,33.33,4
70.57,32.88,4
71.09,32.94,4
70.44,33.61,4
70.95,33.67,4
70.25,33.21,4
112.21,-7.9,4
111.82,-7.89,4
112.45,-7.57,4
112.06,-7.56,4
112.37,-8.24,4
111.98,-8.23,4
125.75,38.8,4
125.99,38.5,4
125.37,38.77,4
125.6,38.47,4
125.9,39.13,4
126.14,38.83,4
125.52,39.1,4
115.23,33.6,4
114.8,33.69,4
115.5,33.85,4
115.07,33.95,4
115.4,33.25,4
114.96,33.34,4
115.67,33.5,4
49.36,55.74,4
50.03,55.93,4
49.29,55.32,4
49.95,55.5,4
48.76,55.97,4
49.43,56.16,4
48.7,55.55,4
108.69,-7.07,4
108.28,-7.05,4
108.93,-6.74,4
108.85,-7.43,4
108.45,-7.41,4
109.1,-7.09,4
90.8,26.02,4
91.27,26.0,4
90.54,25.67,4
91.01,25.66,4
90.59,26.38,4
91.06,26.37,4
90.33,26.03,4
43.78,56.45,4
44.41,56.66,4
43.76,56.03,4
44.39,56.24,4
43.16,56.65,4
43.79,56.86,4
43.15,56.23,4
1.7,6.14,4
2.06,6.03,4
1.46,5.91,4
1.82,5.79,4
1.58,6.5,4
1.94,6.38,4
1.34,6.26,4
23.51,38.29,4
24.03,38.13,4
23.07,38.02,4
23.43,38.72,4
23.95,38.56,4
22.99,38.45,4
-75.91,39.88,4
-75.78,39.5,4
-76.44,39.99,4
-76.3,39.61,4
-75.52,40.16,4
-75.39,39.78,4
-76.05,40.26,4
30.97,2.64,4
31.37,2.48,4
30.63,2.38,4
31.03,2.23,4
30.91,3.05,4
31.31,2.89,4
30.57,2.79,4
-9.63,30.8,4
-9.14,30.77,4
-9.9,30.43,4
-9.42,30.41,4
-9.85,31.18,4
-9.36,31.16,4
-10.12,30.82,4
110.14,20.2,4
109.7,20.27,4
110.4,20.53,4
109.96,20.6,4
109.88,19.88,4
110.58,20.14,4
112.92,33.45,4
112.47,33.54,4
113.19,33.71,4
112.74,33.8,4
113.09,33.1,4
112.64,33.19,4
113.36,33.36,4
101.18,2.95,4
101.44,3.31,4
101.8,2.52,4
101.37,2.55,4
102.06,2.88,4
88.7,26.42,4
89.17,26.41,4
88.44,26.07,4
88.91,26.06,4
88.49,26.77,4
88.96,26.77,4
88.23,26.42,4
85.76,23.58,4
86.22,23.58,4
85.51,23.22,4
85.97,23.22,4
85.55,23.94,4
86.01,23.94,4
85.3,23.58,4
74.34,22.45,4
74.78,22.5,4
74.16,22.11,4
74.59,22.15,4
74.08,22.75,4
74.52,22.8,4
73.9,22.41,4
77.52,9.64,4
77.11,9.65,4
77.73,10.0,4
77.32,10.01,4
77.72,9.27,4
77.31,9.28,4
77.93,9.63,4
-1.68,11.97,4
-1.31,11.86,4
-1.91,11.71,4
-1.55,11.6,4
-1.81,12.33,4
-2.05,12.07,4
79.6,10.33,4
79.18,10.34,4
79.82,10.69,4
79.4,10.7,4
79.8,9.95,4
79.38,9.96,4
80.02,10.32,4
-6.48,53.25,4
-6.21,52.88,4
-7.14,53.32,4
-6.87,52.95,4
-6.09,53.54,4
-5.83,53.17,4
-6.75,53.62,4
36.53,-1.49,4
36.13,-1.33,4
36.46,-1.07,4
36.61,-1.91,4
36.2,-1.75,4
36.94,-1.65,4
101.46,13.33,4
101.01,13.37,4
101.72,13.69,4
101.27,13.73,4
101.65,12.92,4
101.2,12.97,4
101.91,13.28,4
-0.54,5.33,4
-0.42,4.98,4
-0.89,5.44,4
-0.76,5.1,4
-0.19,5.21,4
-0.66,5.67,4
-7.65,13.17,4
-7.48,12.85,4
-8.04,13.16,4
-7.87,12.84,4
-7.42,13.49,4
-7.25,13.17,4
-7.81,13.48,4
7.82,4.45,4
7.48,4.58,4
8.12,4.69,4
7.75,4.82,4
7.83,4.08,4
7.5,4.21,4
8.15,4.32,4
13.88,52.93,4
14.51,52.85,4
13.4,52.66,4
14.03,52.58,4
13.73,53.28,4
14.36,53.2,4
13.25,53.01,4
113.62,37.59,4
114.07,37.49,4
113.34,37.35,4
113.79,37.26,4
113.51,37.93,4
113.91,37.83,4
113.18,37.68,4
120.39,30.45,4
120.8,30.4,4
120.54,30.11,4
120.24,30.81,4
120.65,30.71,4
119.99,30.56,4
78.68,27.88,4
77.99,27.48,4
78.47,27.52,4
77.95,28.18,4
78.42,28.21,4
77.73,27.81,4
-66.11,-17.04,4
-66.36,-16.71,4
-65.69,-16.97,4
-65.95,-16.64,4
-66.27,-17.43,4
-66.53,-17.1,4
-65.85,-17.36,4
35.48,39.26,4
35.94,39.47,4
35.5,38.83,4
35.96,39.05,4
34.99,39.46,4
35.45,39.68,4
35.02,39.04,4
115.34,22.9,4
114.92,22.98,4
115.6,23.2,4
115.18,23.28,4
115.5,22.51,4
115.08,22.59,4
115.76,22.81,4
75.12,11.85,4
74.73,11.85,4
75.33,12.22,4
74.93,12.22,4
75.32,11.49,4
74.92,11.49,4
75.52,11.85,4
105.03,21.28,4
104.57,21.33,4
105.29,21.61,4
104.84,21.67,4
105.21,20.88,4
104.76,20.94,4
105.48,21.22,4
100.98,0.69,4
100.54,0.72,4
101.23,1.04,4
100.79,1.08,4
101.16,0.3,4
100.73,0.33,4
101.41,0.65,4
-0.37,52.74,4
-0.16,52.36,4
-0.99,52.84,4
-0.77,52.46,4
0.03,53.01,4
0.24,52.63,4
-0.59,53.11,4
-0.36,39.55,4
0.13,39.48,4
-0.69,39.24,4
-0.19,39.16,4
-0.54,39.95,4
-0.04,39.87,4
-0.86,39.63,4
33.17,0.61,4
33.57,0.46,4
32.83,0.36,4
33.24,0.2,4
33.1,1.03,4
33.51,0.87,4
32.77,0.77,4
-67.19,10.9,4
-67.58,10.9,4
-67.34,10.57,4
-67.04,11.23,4
-66.81,10.91,4
-67.43,11.22,4
-68.12,10.56,4
-67.89,10.23,4
-68.52,10.55,4
-68.28,10.23,4
-67.97,10.89,4
-67.73,10.57,4
-68.36,10.88,4
31.29,-30.22,4
30.83,-30.08,4
31.67,-29.96,4
31.22,-29.82,4
31.36,-30.62,4
30.9,-30.48,4
31.75,-30.37,4
39.52,21.65,4
39.91,21.45,4
39.14,21.42,4
39.53,21.22,4
39.52,22.07,4
39.91,21.88,4
39.13,21.84,4
38.36,6.81,4
37.97,6.96,4
38.67,7.04,4
38.29,7.19,4
38.43,6.42,4
38.04,6.57,4
38.74,6.65,4
74.27,32.54,4
74.78,32.59,4
74.57,32.2,4
73.97,32.88,4
74.48,32.93,4
73.76,32.49,4
130.02,33.41,4
130.47,33.38,4
129.73,33.13,4
130.18,33.1,4
129.85,33.71,4
129.57,33.43,4
52.93,29.39,4
53.36,29.51,4
52.86,29.01,4
53.29,29.12,4
52.56,29.66,4
52.99,29.78,4
52.5,29.27,4
-35.94,-9.31,4
-36.23,-8.98,4
-35.5,-9.23,4
-35.79,-8.89,4
-36.09,-9.73,4
-36.38,-9.39,4
-35.65,-9.64,4
72.52,40.69,4
73.1,40.75,4
72.29,40.28,4
72.87,40.34,4
72.16,41.04,4
72.75,41.1,4
71.94,40.63,4
47.79,29.02,4
48.19,29.21,4
47.77,28.61,4
48.16,28.8,4
47.43,29.25,4
47.82,29.44,4
47.4,28.83,4
-44.02,-2.13,4
-44.31,-1.79,4
-43.58,-2.05,4
-43.87,-1.71,4
-44.18,-2.55,4
-44.46,-2.2,4
-43.74,-2.47,4
120.5,31.06,4
120.91,31.0,4
120.61,31.66,4
121.02,31.6,4
7.81,10.51,4
8.2,10.39,4
7.53,10.25,4
7.92,10.13,4
7.7,10.89,4
8.09,10.77,4
7.41,10.63,4
126.52,37.26,4
126.25,36.99,4
126.7,36.98,4
126.3,37.56,4
126.09,37.26,4
59.78,35.98,4
60.29,36.09,4
59.65,35.57,4
60.16,35.68,4
59.39,36.29,4
59.9,36.4,4
59.27,35.87,4
-96.74,19.35,4
-96.98,19.71,4
-96.28,19.38,4
-96.53,19.74,4
-96.95,18.96,4
-97.19,19.32,4
-96.49,18.99,4
109.75,-6.77,4
109.34,-6.76,4
109.99,-6.44,4
109.59,-6.42,4
109.91,-7.13,4
109.5,-7.11,4
110.15,-6.79,4
25.43,44.05,4
25.98,43.88,4
24.96,43.8,4
25.51,43.63,4
25.35,44.45,4
24.87,44.21,4
-6.39,33.59,4
-5.9,33.55,4
-6.68,33.24,4
-6.19,33.2,4
-6.59,33.98,4
-6.1,33.94,4
-6.88,33.63,4
15.65,-4.28,4
16.0,-4.02,4
15.62,-3.86,4
15.69,-4.7,4
16.03,-4.44,4
5.46,7.85,4
5.84,7.73,4
5.2,7.6,4
5.58,7.48,4
5.35,8.22,4
5.73,8.1,4
5.08,7.97,4
76.5,9.29,4
76.1,9.3,4
76.71,9.66,4
76.3,9.66,4
76.7,8.93,4
76.29,8.93,4
76.9,9.29,4
111.51,-7.19,4
111.11,-7.18,4
111.75,-6.86,4
111.35,-6.84,4
111.67,-7.54,4
111.27,-7.53,4
111.91,-7.21,4
105.51,19.36,4
105.05,19.41,4
105.77,19.7,4
105.32,19.75,4
105.69,18.96,4
105.24,19.02,4
105.96,19.3,4
45.92,38.28,4
46.38,38.44,4
45.9,37.87,4
46.35,38.03,4
45.49,38.52,4
45.95,38.69,4
45.47,38.11,4
100.66,-0.42,4
100.22,-0.39,4
100.91,-0.06,4
100.48,-0.03,4
100.84,-0.81,4
100.41,-0.77,4
101.09,-0.45,4
29.54,-3.12,4
29.95,-3.28,4
29.19,-3.39,4
29.6,-3.55,4
29.48,-2.69,4
29.89,-2.85,4
29.13,-2.96,4
44.41,32.74,4
44.82,32.93,4
44.39,32.32,4
44.81,32.51,4
44.0,32.97,4
43.99,32.54,4
72.61,26.65,4
73.08,26.7,4
72.43,26.28,4
72.9,26.33,4
72.33,26.96,4
72.8,27.02,4
72.15,26.6,4
120.36,22.71,4
120.78,22.69,4
120.1,22.38,4
120.52,22.36,4
120.21,23.05,4
120.62,23.03,4
119.95,22.72,4
81.31,27.0,4
81.78,27.02,4
81.09,26.64,4
81.55,26.67,4
81.07,27.33,4
81.54,27.35,4
47.13,24.28,4
47.48,24.07,4
46.75,24.08,4
47.11,23.87,4
47.15,24.69,4
47.51,24.48,4
46.77,24.49,4
79.49,23.46,4
79.92,23.47,4
79.26,23.1,4
79.7,23.11,4
79.28,23.8,4
79.71,23.82,4
79.05,23.44,4
114.89,30.15,4
114.46,30.24,4
115.16,30.42,4
114.73,30.51,4
115.06,29.78,4
114.63,29.87,4
115.33,30.05,4
35.13,37.33,4
35.58,37.55,4
35.16,36.9,4
35.61,37.12,4
34.65,37.53,4
35.1,37.76,4
34.68,37.1,4
-34.9,-7.56,4
-35.19,-7.23,4
-34.47,-7.48,4
-34.75,-7.14,4
-35.34,-7.64,4
-34.61,-7.9,4
118.23,25.06,4
117.82,25.15,4
118.48,25.34,4
118.08,25.43,4
118.38,24.68,4
117.97,24.77,4
-117.24,32.83,4
-117.58,33.14,4
-116.73,32.92,4
-117.07,33.24,4
-117.4,32.41,4
-117.74,32.73,4
115.32,38.45,4
115.7,38.33,4
114.97,38.2,4
115.36,38.09,4
115.3,38.8,4
115.67,38.69,4
114.95,38.56,4
-104.57,39.3,4
-104.24,38.96,4
-105.12,39.26,4
-104.79,38.92,4
-104.34,39.68,4
-104.01,39.34,4
-104.89,39.64,4
84.0,24.99,4
84.45,25.0,4
83.75,24.64,4
84.21,24.64,4
83.78,25.34,4
84.24,25.35,4
83.54,24.99,4
36.17,35.19,4
36.61,35.41,4
36.19,34.76,4
36.63,34.98,4
35.71,35.4,4
36.15,35.62,4
35.73,34.97,4
138.98,35.56,4
138.53,35.59,4
139.22,35.9,4
138.77,35.92,4
139.19,35.2,4
138.74,35.22,4
79.36,18.44,4
78.94,18.43,4
79.59,18.81,4
79.16,18.8,4
79.57,18.08,4
79.14,18.07,4
79.79,18.45,4
98.54,3.15,4
98.1,3.19,4
98.35,3.55,4
98.73,2.76,4
98.29,2.79,4
98.98,3.12,4
134.58,34.39,4
134.16,34.4,4
134.79,34.72,4
134.36,34.73,4
134.79,34.04,4
134.37,34.05,4
135.0,34.37,4
-7.67,33.31,4
-7.17,33.28,4
-7.95,32.95,4
-7.46,32.92,4
-7.88,33.7,4
-8.16,33.34,4
73.17,21.02,4
73.57,21.05,4
72.97,20.66,4
73.37,20.69,4
72.94,21.33,4
73.37,21.38,4
100.32,5.7,4
99.87,5.74,4
100.57,6.06,4
100.13,6.1,4
100.51,5.3,4
100.06,5.33,4
100.76,5.66,4
76.37,27.01,4
75.7,26.61,4
76.17,26.65,4
75.63,27.3,4
76.1,27.34,4
75.43,26.93,4
-70.09,-33.7,4
-70.56,-33.77,4
-70.19,-33.07,4
-69.91,-33.34,4
-70.65,-33.15,4
124.72,46.81,4
125.25,46.91,4
124.62,46.48,4
125.15,46.58,4
124.28,47.04,4
124.82,47.15,4
124.19,46.71,4
-16.18,17.66,4
-15.96,17.31,4
-16.62,17.64,4
-16.4,17.3,4
-15.96,18.01,4
-15.74,17.67,4
-16.4,18.0,4
92.59,24.52,4
93.06,24.5,4
92.33,24.17,4
92.8,24.15,4
92.38,24.89,4
92.85,24.87,4
92.12,24.54,4
75.17,16.9,4
74.76,16.88,4
75.37,17.26,4
74.97,17.25,4
75.37,16.54,4
74.96,16.53,4
75.57,16.91,4
116.76,31.99,4
116.49,31.73,4
116.92,31.64,4
116.6,32.35,4
117.02,32.25,4
116.33,32.09,4
144.67,-37.95,4
144.13,-37.87,4
145.03,-37.62,4
144.49,-37.54,4
144.86,-38.37,4
144.31,-38.28,4
145.22,-38.04,4
-3.94,40.04,4
-3.42,39.98,4
-4.26,39.71,4
-3.74,39.65,4
-4.14,40.44,4
-4.46,40.1,4
43.51,13.47,4
43.85,13.3,4
43.16,13.25,4
43.5,13.08,4
43.52,13.86,4
43.86,13.69,4
43.17,13.64,4
6.36,51.41,4
6.96,51.36,4
5.94,51.11,4
6.54,51.07,4
6.18,51.75,4
6.79,51.71,4
5.76,51.46,4
127.46,37.63,4
127.86,37.65,4
127.31,37.3,4
127.69,37.32,4
127.23,37.94,4
127.62,37.96,4
77.97,11.84,4
77.55,11.84,4
78.18,12.2,4
77.77,12.21,4
78.17,11.47,4
77.75,11.47,4
78.38,11.83,4
80.62,26.62,4
79.94,26.24,4
80.4,26.27,4
79.91,26.92,4
80.38,26.95,4
79.69,26.57,4
50.24,40.15,4
50.74,40.3,4
50.18,39.73,4
50.67,39.88,4
50.3,40.57,4
49.74,39.99,4
76.13,12.21,4
75.73,12.22,4
76.34,12.58,4
75.93,12.58,4
76.33,11.85,4
75.93,11.85,4
76.54,12.21,4
81.05,16.99,4
80.62,16.99,4
81.28,17.36,4
80.84,17.36,4
81.25,16.62,4
81.48,16.99,4
112.49,35.1,4
112.03,35.19,4
112.76,35.35,4
112.31,35.44,4
112.66,34.76,4
112.21,34.85,4
112.94,35.01,4
77.74,10.74,4
77.33,10.74,4
77.95,11.1,4
77.54,11.11,4
77.94,10.36,4
77.53,10.37,4
78.15,10.73,4
-0.94,51.8,4
-0.73,51.43,4
-1.55,51.9,4
-1.33,51.52,4
-0.55,52.08,4
-1.16,52.18,4
118.18,39.26,4
118.54,39.13,4
117.83,39.03,4
118.19,38.91,4
118.54,39.48,4
117.82,39.38,4
74.05,30.33,4
74.54,30.38,4
73.85,29.96,4
74.34,30.0,4
73.75,30.67,4
74.25,30.71,4
73.55,30.29,4
76.03,28.03,4
76.51,28.07,4
75.83,27.66,4
76.3,27.7,4
75.76,28.36,4
76.24,28.4,4
75.56,27.99,4
71.84,31.55,4
72.35,31.61,4
71.65,31.17,4
72.15,31.22,4
71.53,31.89,4
72.04,31.94,4
71.34,31.5,4
90.49,24.95,4
90.96,24.94,4
90.23,24.6,4
90.7,24.59,4
90.28,25.32,4
90.75,25.3,4
90.02,24.97,4
113.29,34.32,4
112.84,34.41,4
113.11,34.67,4
113.46,33.97,4
113.02,34.06,4
113.74,34.23,4
80.36,27.63,4
80.83,27.66,4
80.13,27.28,4
80.6,27.3,4
80.11,27.97,4
80.58,27.99,4
79.88,27.61,4
118.99,36.92,4
119.41,36.8,4
118.72,36.69,4
119.15,36.58,4
118.83,37.25,4
119.26,37.14,4
118.57,37.03,4
-43.46,-23.3,4
-43.76,-22.98,4
-43.01,-23.23,4
-43.62,-23.67,4
-43.92,-23.36,4
-43.17,-23.61,4
79.25,13.3,4
78.83,13.3,4
79.47,13.67,4
79.05,13.67,4
79.45,12.93,4
79.03,12.93,4
79.67,13.3,4
117.14,30.3,4
116.71,30.4,4
117.4,30.56,4
116.98,30.66,4
117.29,29.94,4
116.87,30.04,4
117.56,30.2,4
2.08,13.95,4
2.47,13.84,4
1.82,13.67,4
2.21,13.56,4
1.95,14.33,4
2.34,14.22,4
1.69,14.05,4
15.84,47.79,4
16.43,47.68,4
15.38,47.51,4
15.97,47.4,4
15.71,48.17,4
15.25,47.89,4
111.18,-8.2,4
110.79,-8.19,4
111.42,-7.87,4
111.03,-7.86,4
111.34,-8.55,4
110.94,-8.53,4
111.58,-8.22,4
8.1,13.25,4
8.51,13.13,4
7.81,12.98,4
8.21,12.86,4
7.98,13.65,4
8.39,13.53,4
7.69,13.38,4
-100.66,22.13,4
-100.92,22.49,4
-100.18,22.16,4
-100.45,22.53,4
-100.86,21.73,4
-100.39,21.76,4
19.91,45.11,4
20.48,44.98,4
19.45,44.84,4
20.02,44.71,4
19.8,45.51,4
20.37,45.38,4
19.34,45.24,4
107.04,30.22,4
106.57,30.28,4
107.32,30.51,4
106.85,30.58,4
107.23,29.85,4
106.76,29.92,4
107.51,30.15,4
29.74,0.79,4
30.14,0.63,4
29.8,0.37,4
29.68,1.2,4
30.08,1.05,4
29.34,0.95,4
103.22,1.27,4
102.79,1.3,4
103.47,1.63,4
103.04,1.66,4
103.4,0.88,4
102.97,0.91,4
103.65,1.24,4
74.51,34.78,4
75.04,34.83,4
74.3,34.39,4
74.82,34.44,4
74.2,35.13,4
74.73,35.18,4
73.98,34.74,4
-91.33,15.23,4
-91.12,14.88,4
-91.76,15.2,4
-91.54,14.85,4
-91.12,15.6,4
-90.91,15.25,4
-91.55,15.58,4
28.91,-26.32,4
28.46,-26.16,4
29.3,-26.06,4
28.85,-25.9,4
28.98,-26.74,4
28.53,-26.58,4
29.36,-26.48,4
77.46,18.76,4
77.04,18.74,4
77.68,19.12,4
77.26,19.11,4
77.67,18.4,4
77.25,18.39,4
77.88,18.77,4
119.6,-5.48,4
120.0,-5.56,4
119.36,-5.79,4
119.75,-5.87,4
119.85,-5.17,4
119.21,-5.4,4
104.34,1.56,4
104.59,1.91,4
104.16,1.95,4
104.52,1.17,4
104.09,1.2,4
104.77,1.52,4
8.27,11.42,4
8.67,11.3,4
7.98,11.16,4
8.38,11.03,4
8.15,11.81,4
8.55,11.68,4
7.87,11.54,4
-6.13,37.68,4
-5.62,37.63,4
-6.44,37.33,4
-5.92,37.28,4
-6.35,38.07,4
-5.83,38.02,4
-6.65,37.73,4
103.27,30.71,4
104.02,30.96,4
103.55,31.01,4
103.94,30.29,4
103.47,30.35,4
4.16,45.82,4
4.72,45.77,4
3.79,45.5,4
4.34,45.45,4
3.99,46.18,4
4.54,46.13,4
3.61,45.87,4
77.3,8.54,4
76.89,8.55,4
77.51,8.9,4
77.1,8.92,4
77.49,8.17,4
77.09,8.18,4
77.7,8.53,4
-97.32,29.97,4
-97.59,30.34,4
-96.82,29.98,4
-97.09,30.35,4
-97.54,29.58,4
-97.82,29.95,4
-97.05,29.6,4
92.43,22.33,4
91.7,21.99,4
92.17,21.97,4
91.75,22.73,4
92.22,22.71,4
91.49,22.37,4
114.46,34.39,4
114.01,34.48,4
114.73,34.64,4
114.28,34.73,4
114.63,34.04,4
114.18,34.14,4
114.9,34.29,4
-74.47,39.94,4
-74.35,39.56,4
-74.99,40.05,4
-74.87,39.67,4
-74.07,40.21,4
-73.95,39.82,4
-74.59,40.32,4
116.0,32.8,4
115.57,32.89,4
116.27,33.05,4
115.84,33.15,4
116.17,32.44,4
115.73,32.54,4
116.43,32.7,4
105.08,11.04,4
104.63,11.09,4
105.34,11.4,4
105.26,10.64,4
104.82,10.68,4
105.52,11.0,4
68.46,39.06,4
69.02,39.13,4
68.27,38.65,4
68.09,39.39,4
68.65,39.47,4
67.9,38.98,4
116.57,-8.68,4
116.95,-8.77,4
116.33,-8.97,4
116.71,-9.05,4
116.43,-8.3,4
116.8,-8.39,4
116.19,-8.59,4
46.03,24.5,4
46.39,24.29,4
45.65,24.29,4
46.01,24.08,4
46.05,24.91,4
46.41,24.7,4
45.67,24.71,4
6.84,4.47,4
6.48,4.6,4
7.11,4.71,4
6.74,4.83,4
6.87,4.1,4
6.54,4.24,4
7.18,4.34,4
85.72,27.47,4
86.18,27.47,4
85.47,27.12,4
85.93,27.12,4
85.97,27.82,4
8.0,51.6,4
8.62,51.54,4
7.57,51.31,4
8.18,51.25,4
7.83,51.95,4
8.44,51.89,4
7.39,51.65,4
122.2,24.97,4
122.63,24.95,4
121.94,24.65,4
122.36,24.63,4
122.05,25.3,4
122.47,25.28,4
121.78,24.98,4
28.33,-25.31,4
27.89,-25.15,4
28.71,-25.05,4
28.27,-24.89,4
28.4,-25.74,4
27.95,-25.57,4
28.78,-25.47,4
50.99,32.94,4
51.44,33.07,4
50.94,32.54,4
51.38,32.68,4
50.61,33.2,4
51.05,33.34,4
50.55,32.81,4
121.42,14.54,4
121.83,14.5,4
121.57,14.16,4
121.27,14.92,4
121.68,14.88,4
114.5,23.06,4
114.66,22.68,4
30.46,28.75,4
30.91,28.56,4
30.05,28.49,4
30.5,28.31,4
30.41,29.19,4
30.87,29.01,4
30.0,28.94,4
-71.39,-32.95,4
-71.11,-33.23,4
-71.86,-33.02,4
-71.58,-33.3,4
-71.21,-32.59,4
-70.93,-32.87,4
-71.67,-32.67,4
71.77,30.45,4
72.26,30.51,4
72.07,30.13,4
71.46,30.78,4
71.96,30.84,4
71.28,30.4,4
107.01,10.45,4
106.57,10.5,4
107.27,10.81,4
107.19,10.05,4
106.75,10.1,4
107.45,10.4,4
139.85,34.8,4
139.39,34.83,4
140.1,35.13,4
139.64,35.17,4
140.05,34.43,4
139.6,34.46,4
140.3,34.76,4
13.08,52.04,4
13.7,51.95,4
12.61,51.76,4
13.23,51.68,4
12.92,52.39,4
13.55,52.31,4
12.45,52.12,4
-88.36,42.34,4
-88.12,41.97,4
-88.92,42.39,4
-88.68,42.02,4
-88.03,42.66,4
-87.79,42.29,4
-88.6,42.71,4
123.31,47.17,4
123.84,47.27,4
123.22,46.84,4
123.75,46.94,4
122.86,47.4,4
123.39,47.5,4
122.78,47.06,4
117.13,32.85,4
117.55,32.75,4
116.86,32.6,4
117.29,32.5,4
116.97,33.2,4
117.39,33.1,4
116.7,32.95,4
32.56,-0.32,4
32.97,-0.48,4
32.22,-0.58,4
32.63,-0.74,4
32.9,-0.06,4
32.16,-0.16,4
114.83,35.23,4
114.39,35.33,4
115.1,35.47,4
114.66,35.57,4
115.0,34.89,4
114.56,34.98,4
115.27,35.13,4
-86.15,12.37,4
-85.92,12.06,4
-86.57,12.34,4
-86.34,12.03,4
-85.97,12.72,4
-85.73,12.41,4
-86.39,12.69,4
72.97,19.97,4
73.37,19.99,4
72.77,19.61,4
73.17,19.63,4
72.77,20.3,4
73.17,20.33,4
72.57,19.94,4
120.42,32.95,4
120.82,32.83,4
120.16,32.71,4
120.57,32.6,4
120.27,33.29,4
120.67,33.18,4
120.01,33.06,4
6.67,6.14,4
7.05,6.02,4
6.41,5.91,4
6.78,5.78,4
6.56,6.51,4
6.94,6.39,4
6.3,6.27,4
35.0,32.33,4
35.42,32.56,4
35.02,31.89,4
35.45,32.13,4
34.54,32.53,4
34.97,32.77,4
113.92,-8.29,4
113.54,-8.28,4
114.16,-7.96,4
113.78,-7.95,4
114.07,-8.63,4
113.69,-8.62,4
114.31,-8.3,4
3.05,6.98,4
3.42,6.86,4
2.8,6.74,4
2.93,7.34,4
3.3,7.22,4
2.68,7.1,4
106.49,48.09,4
107.02,47.96,4
106.07,47.81,4
106.6,47.69,4
106.38,48.48,4
106.92,48.36,4
105.96,48.21,4
-92.88,17.7,4
-92.65,17.35,4
-93.31,17.68,4
-93.09,17.32,4
-92.66,18.08,4
-92.44,17.72,4
-93.1,18.06,4
114.08,33.53,4
113.64,33.62,4
114.35,33.79,4
113.91,33.88,4
114.25,33.18,4
113.81,33.27,4
114.52,33.44,4
119.99,16.12,4
120.4,16.08,4
119.73,15.78,4
120.14,15.75,4
119.83,16.49,4
120.24,16.45,4
119.58,16.15,4
3.66,6.15,4
4.03,6.03,4
3.41,5.91,4
3.77,5.79,4
